id,listing_url,host_id,host_url,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,jurisdiction_names,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
3570691,https://www.airbnb.com/rooms/3570691,30604,https://www.airbnb.com/users/show/30604,8/9/09,within a few hours,100%,100%,t,1,1,t,t,98122,47.61763886,-122.3146719,t,House,Entire home/apt,8,2.5,2,3,Real Bed,,350.00,,,,100.00,2,$50.00 ,2,14,t,21,51,81,344,1/4/16,30,9/1/14,11/28/15,99,10,10,10,10,10,10,f,,WASHINGTON,f,strict,f,f,1,1.83
5495802,https://www.airbnb.com/rooms/5495802,20361123,https://www.airbnb.com/users/show/20361123,8/21/14,within an hour,100%,100%,f,2,2,t,t,98122,47.61802137,-122.3171003,t,Apartment,Entire home/apt,3,1.5,1,1,Real Bed,,125.00,,,,45.00,2,$50.00 ,1,1125,t,20,50,80,355,1/4/16,19,5/10/15,12/28/15,94,10,10,10,10,10,9,f,,WASHINGTON,f,strict,f,f,2,2.38
8106263,https://www.airbnb.com/rooms/8106263,42537846,https://www.airbnb.com/users/show/42537846,8/25/15,within an hour,99%,100%,f,17,17,t,t,98102,47.62528128,-122.3176861,t,Apartment,Private room,2,1,1,1,Real Bed,,69.00,400.00,1500.00,95.00,25.00,1,$0.00 ,1,1125,t,3,31,61,336,1/4/16,0,,,,,,,,,,f,,WASHINGTON,t,moderate,f,f,15,
1204142,https://www.airbnb.com/rooms/1204142,3896863,https://www.airbnb.com/users/show/3896863,10/17/12,within a few hours,53%,100%,f,2,2,t,t,98102,47.61856014,-122.3234388,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,138.00,800.00,2200.00,100.00,50.00,2,$0.00 ,2,200,t,5,25,55,288,1/4/16,96,6/2/13,10/28/15,94,10,9,10,10,10,9,f,,WASHINGTON,f,moderate,t,t,1,3.04
6769696,https://www.airbnb.com/rooms/6769696,35444474,https://www.airbnb.com/users/show/35444474,6/10/15,N/A,N/A,N/A,f,1,1,t,f,98102,47.62767304,-122.3210934,t,House,Private room,2,1,1,1,Real Bed,,138.00,1500.00,5200.00,,35.00,1,$35.00 ,2,5,t,21,43,63,338,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,strict,f,f,1,
6118291,https://www.airbnb.com/rooms/6118291,8977034,https://www.airbnb.com/users/show/8977034,9/21/13,within an hour,100%,100%,t,3,3,t,t,98102,47.62702326,-122.3234644,t,House,Private room,2,2,1,1,Real Bed,,95.00,450.00,,,20.00,2,$20.00 ,1,1125,t,14,44,73,73,1/4/16,46,5/1/15,12/21/15,97,10,10,10,10,10,10,f,,WASHINGTON,t,moderate,f,f,2,5.54
5593981,https://www.airbnb.com/rooms/5593981,16685525,https://www.airbnb.com/users/show/16685525,6/11/14,within an hour,100%,100%,f,1,1,t,f,98102,47.62430573,-122.3282663,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,,145.00,,,,,2,$50.00 ,3,7,t,0,0,9,65,1/4/16,0,,,,,,,,,,f,,WASHINGTON,t,flexible,f,f,1,
9970805,https://www.airbnb.com/rooms/9970805,807116,https://www.airbnb.com/users/show/807116,7/11/11,within a day,80%,100%,f,3,3,t,t,98102,47.62033254,-122.3162037,t,Apartment,Shared room,6,1,1,3,Real Bed,,39.00,,,,8.00,1,$20.00 ,1,1125,t,30,60,90,365,1/4/16,1,12/28/15,12/28/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,2,1
8673979,https://www.airbnb.com/rooms/8673979,30667344,https://www.airbnb.com/users/show/30667344,4/5/15,within a few hours,100%,100%,f,1,1,t,t,98102,47.61865424,-122.3142091,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,0,115.00,,,100.00,25.00,2,$0.00 ,1,180,t,30,60,90,365,1/4/16,4,10/7/15,10/20/15,90,8,10,10,10,10,8,f,,WASHINGTON,f,flexible,f,f,1,1.33
3404914,https://www.airbnb.com/rooms/3404914,7507895,https://www.airbnb.com/users/show/7507895,7/15/13,N/A,N/A,N/A,f,1,1,t,f,98122,47.61797864,-122.3231585,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,100.00,500.00,,100.00,,2,$0.00 ,3,1125,t,0,0,0,212,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,strict,f,f,1,
4782745,https://www.airbnb.com/rooms/4782745,24659319,https://www.airbnb.com/users/show/24659319,12/9/14,N/A,N/A,N/A,f,1,1,t,t,98122,47.61739541,-122.3154731,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,175.00,,,,90.00,1,$0.00 ,1,1125,t,0,26,56,331,1/4/16,2,8/18/15,8/23/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,1,0.43
4848255,https://www.airbnb.com/rooms/4848255,24902894,https://www.airbnb.com/users/show/24902894,12/16/14,within an hour,100%,100%,f,1,1,t,t,98102,47.63372311,-122.322346,t,House,Private room,2,1,1,1,Real Bed,,55.00,375.00,1200.00,100.00,20.00,1,$10.00 ,1,30,t,9,21,51,263,1/4/16,19,1/5/15,1/2/16,95,10,10,10,10,9,10,f,,WASHINGTON,f,moderate,f,f,1,1.56
2194715,https://www.airbnb.com/rooms/2194715,11194155,https://www.airbnb.com/users/show/11194155,1/11/14,within an hour,100%,100%,f,1,1,t,t,98102,47.62076458,-122.3257885,f,Apartment,Private room,2,1.5,1,1,Real Bed,,82.00,,,,8.00,0,$0.00 ,1,4,t,0,5,35,310,1/4/16,50,2/3/14,12/23/15,94,10,9,10,10,10,9,f,,WASHINGTON,f,flexible,f,f,1,2.14
13068,https://www.airbnb.com/rooms/13068,50893,https://www.airbnb.com/users/show/50893,11/2/09,within a few hours,100%,100%,f,10,10,t,t,98102,47.61854651,-122.3263181,t,House,Entire home/apt,10,2,3,5,Real Bed,1850,360.00,2700.00,6850.00,2500.00,300.00,8,$35.00 ,3,365,t,26,56,86,344,1/4/16,26,10/21/12,12/15/15,93,9,9,10,9,10,9,f,,WASHINGTON,f,strict,t,t,9,0.67
9137335,https://www.airbnb.com/rooms/9137335,5820099,https://www.airbnb.com/users/show/5820099,4/7/13,within a few hours,100%,100%,f,7,7,t,t,98122,47.61868195,-122.3213631,t,House,Private room,2,1,1,1,Real Bed,,85.00,,,,30.00,1,$10.00 ,1,1125,t,25,55,85,356,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,flexible,f,f,7,
6659301,https://www.airbnb.com/rooms/6659301,34370759,https://www.airbnb.com/users/show/34370759,5/27/15,within a day,100%,100%,f,1,1,t,t,98102,47.62359783,-122.3176817,t,Apartment,Entire home/apt,2,1,2,1,Real Bed,,150.00,900.00,,,,1,$0.00 ,2,1125,t,30,60,89,89,1/4/16,7,6/18/15,10/4/15,93,9,9,10,10,10,9,f,,WASHINGTON,f,moderate,f,f,1,1.04
5479566,https://www.airbnb.com/rooms/5479566,10397429,https://www.airbnb.com/users/show/10397429,12/3/13,within a few hours,80%,100%,f,1,1,t,t,98102,47.62070303,-122.3188636,f,Apartment,Entire home/apt,2,1,0,1,Real Bed,,68.00,600.00,2400.00,200.00,25.00,1,$0.00 ,1,1125,t,25,55,85,360,1/4/16,1,11/22/15,11/22/15,80,2,6,8,8,10,10,f,,WASHINGTON,f,flexible,f,f,1,0.68
8273031,https://www.airbnb.com/rooms/8273031,43608606,https://www.airbnb.com/users/show/43608606,9/7/15,within a few hours,100%,N/A,f,1,1,t,t,98122,47.61503544,-122.3158878,t,Apartment,Entire home/apt,6,2,2,3,Real Bed,,600.00,,,200.00,50.00,1,$0.00 ,5,1125,t,30,60,90,365,1/4/16,1,10/11/15,10/11/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,moderate,f,f,1,0.35
7363701,https://www.airbnb.com/rooms/7363701,19033543,https://www.airbnb.com/users/show/19033543,7/28/14,within an hour,100%,100%,f,1,1,t,t,98102,47.62812597,-122.3272399,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,,149.00,940.00,,200.00,30.00,2,$20.00 ,2,1125,t,4,34,64,339,1/4/16,11,7/25/15,12/29/15,90,9,9,10,10,9,9,f,,WASHINGTON,f,moderate,f,f,1,2.01
7984738,https://www.airbnb.com/rooms/7984738,1243056,https://www.airbnb.com/users/show/1243056,10/3/11,within an hour,90%,100%,f,37,37,t,t,98102,47.62360403,-122.3194374,t,House,Shared room,1,1,1,1,Real Bed,,62.00,325.00,1005.00,350.00,35.00,1,$0.00 ,1,1125,t,30,60,90,365,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,flexible,f,f,37,
3930681,https://www.airbnb.com/rooms/3930681,7953876,https://www.airbnb.com/users/show/7953876,8/5/13,within an hour,100%,100%,f,1,1,t,t,98102,47.62301319,-122.322742,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,,111.00,,,,,2,$35.00 ,1,65,t,0,0,0,0,1/4/16,52,9/13/14,8/24/15,93,10,9,10,10,10,9,f,,WASHINGTON,f,strict,f,f,1,3.26
7518794,https://www.airbnb.com/rooms/7518794,16159031,https://www.airbnb.com/users/show/16159031,5/30/14,N/A,N/A,N/A,f,1,1,t,t,98122,47.61705478,-122.325925,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,,120.00,750.00,2520.00,200.00,75.00,1,$0.00 ,2,2,t,0,0,0,138,1/4/16,7,8/3/15,9/22/15,94,9,9,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,1,1.35
8755762,https://www.airbnb.com/rooms/8755762,45917623,https://www.airbnb.com/users/show/45917623,10/6/15,within an hour,100%,100%,f,1,1,t,t,98122,47.61551263,-122.3226494,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,,96.00,,,250.00,10.00,1,$0.00 ,1,1125,t,9,28,58,330,1/4/16,15,11/16/15,1/2/16,92,9,8,10,10,10,9,f,,WASHINGTON,t,flexible,f,f,1,9
7535055,https://www.airbnb.com/rooms/7535055,13835487,https://www.airbnb.com/users/show/13835487,4/2/14,N/A,N/A,N/A,f,1,1,t,t,98102,47.62098132,-122.3239638,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,150.00,,,300.00,75.00,1,$0.00 ,3,1125,t,0,0,0,126,1/4/16,1,9/10/15,9/10/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,1,0.26
4241862,https://www.airbnb.com/rooms/4241862,22011088,https://www.airbnb.com/users/show/22011088,10/1/14,N/A,N/A,N/A,f,1,1,t,t,98102,47.63092742,-122.324565,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,100.00,,,,20.00,1,$0.00 ,1,1125,t,0,0,0,2,1/4/16,22,10/14/14,6/21/15,92,10,9,10,10,9,9,f,,WASHINGTON,f,moderate,f,f,1,1.47
9509279,https://www.airbnb.com/rooms/9509279,49275349,https://www.airbnb.com/users/show/49275349,11/17/15,within an hour,90%,100%,f,1,1,t,t,98101,47.61506169,-122.32274,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,,100.00,,,,,1,$0.00 ,1,3,t,27,57,87,362,1/4/16,4,11/25/15,12/22/15,80,10,6,10,10,10,9,f,,WASHINGTON,f,flexible,f,f,1,2.93
6822322,https://www.airbnb.com/rooms/6822322,26394059,https://www.airbnb.com/users/show/26394059,1/20/15,within a day,80%,100%,f,1,1,t,t,98122,47.6158774,-122.3142967,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,,105.00,,,100.00,25.00,3,$25.00 ,2,1125,t,0,0,0,0,1/4/16,13,7/6/15,10/27/15,87,10,9,9,10,10,9,f,,WASHINGTON,f,moderate,f,f,1,2.13
2628010,https://www.airbnb.com/rooms/2628010,106700,https://www.airbnb.com/users/show/106700,4/11/10,N/A,N/A,N/A,t,1,1,t,f,98102,47.62304603,-122.3204654,t,Apartment,Entire home/apt,6,2,2,2,Real Bed,,209.00,1200.00,,150.00,65.00,2,$25.00 ,2,1125,t,0,0,0,30,1/4/16,29,5/27/14,4/27/15,97,10,9,10,10,10,9,f,,WASHINGTON,t,strict,f,f,1,1.48
4077920,https://www.airbnb.com/rooms/4077920,5804983,https://www.airbnb.com/users/show/5804983,4/7/13,N/A,N/A,N/A,f,1,1,t,t,98122,47.61530919,-122.3183821,t,Apartment,Entire home/apt,5,1,1,2,Real Bed,,250.00,,,,,1,$0.00 ,3,1125,t,0,0,0,51,1/4/16,1,7/28/15,7/28/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,strict,f,f,1,0.19
10157880,https://www.airbnb.com/rooms/10157880,20655766,https://www.airbnb.com/users/show/20655766,8/28/14,within a few hours,80%,100%,f,2,2,t,f,98102,47.62525476,-122.3260843,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,82.00,500.00,2000.00,500.00,50.00,1,$0.00 ,2,1125,t,11,37,66,66,1/4/16,0,,,,,,,,,,f,,WASHINGTON,t,flexible,f,f,1,
4766173,https://www.airbnb.com/rooms/4766173,1592704,https://www.airbnb.com/users/show/1592704,1/10/12,within an hour,100%,N/A,f,1,1,t,t,98102,47.62017091,-122.3238395,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,,110.00,750.00,,100.00,10.00,1,$10.00 ,3,1125,t,0,0,28,28,1/4/16,11,1/14/15,9/7/15,91,10,9,10,10,10,9,f,,WASHINGTON,f,moderate,f,f,1,0.93
5946151,https://www.airbnb.com/rooms/5946151,30868481,https://www.airbnb.com/users/show/30868481,4/8/15,within an hour,100%,100%,f,1,1,t,t,98102,47.62235362,-122.3220159,f,Apartment,Entire home/apt,2,1,0,1,Real Bed,,125.00,,,,,2,$0.00 ,1,7,t,30,60,90,365,1/4/16,15,4/20/15,8/28/15,87,9,9,9,10,10,9,f,,WASHINGTON,f,moderate,f,f,1,1.73
2970666,https://www.airbnb.com/rooms/2970666,1121532,https://www.airbnb.com/users/show/1121532,9/7/11,within an hour,100%,100%,f,8,8,t,t,98102,47.62319865,-122.3252505,f,Apartment,Entire home/apt,4,1,1,2,Real Bed,,109.00,690.00,1990.00,200.00,88.00,1,$0.00 ,2,1125,t,15,38,68,343,1/4/16,44,6/2/14,12/25/15,94,9,10,10,10,9,9,f,,WASHINGTON,f,strict,f,f,7,2.27
7308331,https://www.airbnb.com/rooms/7308331,658155,https://www.airbnb.com/users/show/658155,6/2/11,within an hour,100%,100%,t,13,13,t,t,98102,47.62359341,-122.3168265,t,Apartment,Entire home/apt,6,1,2,4,Real Bed,,198.00,,,,120.00,1,$0.00 ,3,1125,t,28,58,87,87,1/4/16,5,7/23/15,10/19/15,96,10,10,10,10,9,10,f,,WASHINGTON,t,strict,f,f,1,0.9
3946631,https://www.airbnb.com/rooms/3946631,12166491,https://www.airbnb.com/users/show/12166491,2/12/14,within a day,100%,N/A,f,1,1,t,t,98102,47.62179989,-122.3212454,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,160.00,950.00,,,60.00,2,$0.00 ,2,1125,t,0,0,8,24,1/4/16,8,9/3/14,9/14/15,95,10,10,10,9,10,9,f,,WASHINGTON,f,moderate,f,f,1,0.49
7329915,https://www.airbnb.com/rooms/7329915,38351432,https://www.airbnb.com/users/show/38351432,7/13/15,N/A,N/A,100%,f,1,1,t,t,98102,47.62498108,-122.3164875,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,,126.00,855.00,,200.00,50.00,2,$0.00 ,2,1125,t,29,59,89,364,1/4/16,3,7/22/15,9/21/15,100,10,10,10,10,9,10,f,,WASHINGTON,f,moderate,f,f,1,0.54
6436976,https://www.airbnb.com/rooms/6436976,21404681,https://www.airbnb.com/users/show/21404681,9/16/14,within a few hours,100%,100%,f,2,2,t,t,98102,47.62358547,-122.3266564,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,99.00,850.00,,250.00,100.00,0,$0.00 ,1,1125,t,27,57,87,362,1/4/16,24,6/14/15,12/22/15,90,9,9,10,10,10,9,f,,WASHINGTON,f,strict,f,f,2,3.51
9328692,https://www.airbnb.com/rooms/9328692,42537846,https://www.airbnb.com/users/show/42537846,8/25/15,within an hour,99%,100%,f,17,17,t,t,98102,47.62529342,-122.3175764,t,Apartment,Entire home/apt,1,1,0,1,Real Bed,,49.00,350.00,1300.00,95.00,25.00,1,$0.00 ,1,1125,t,13,17,43,133,1/4/16,0,,,,,,,,,,f,,WASHINGTON,t,moderate,f,f,15,
9117301,https://www.airbnb.com/rooms/9117301,31509,https://www.airbnb.com/users/show/31509,8/13/09,within an hour,100%,100%,t,4,4,t,t,98102,47.62040251,-122.3193091,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,99.00,,,,,1,$0.00 ,1,28,t,18,18,18,61,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,strict,f,f,1,
2898401,https://www.airbnb.com/rooms/2898401,3001712,https://www.airbnb.com/users/show/3001712,7/20/12,within a day,100%,100%,f,2,2,t,f,98102,47.61868894,-122.322187,f,Apartment,Entire home/apt,4,1,1,1,Real Bed,,100.00,,,,70.00,1,$25.00 ,2,150,t,0,0,0,121,1/4/16,21,7/1/14,9/28/15,91,9,9,9,8,10,9,f,,WASHINGTON,f,strict,f,f,1,1.14
8193516,https://www.airbnb.com/rooms/8193516,42047742,https://www.airbnb.com/users/show/42047742,8/20/15,within an hour,100%,100%,f,1,1,t,t,98122,47.61538098,-122.3241289,t,Apartment,Private room,2,1,1,1,Real Bed,,82.00,,,,5.00,1,$0.00 ,2,5,t,27,57,86,86,1/4/16,9,9/7/15,11/16/15,93,10,9,10,10,10,9,f,,WASHINGTON,f,flexible,f,f,1,2.25
3766285,https://www.airbnb.com/rooms/3766285,1353882,https://www.airbnb.com/users/show/1353882,10/31/11,N/A,N/A,N/A,f,2,2,t,t,98102,47.62393111,-122.3225862,t,Apartment,Private room,1,1,1,1,Real Bed,,80.00,490.00,,,50.00,1,$0.00 ,1,7,t,0,0,0,0,1/4/16,1,4/26/15,4/26/15,80,8,6,10,6,10,6,f,,WASHINGTON,f,flexible,f,f,2,0.12
1520581,https://www.airbnb.com/rooms/1520581,1243056,https://www.airbnb.com/users/show/1243056,10/3/11,within an hour,90%,100%,f,37,37,t,t,98102,47.62383897,-122.3217601,t,House,Shared room,1,0.5,1,1,Real Bed,,65.00,349.00,1095.00,350.00,35.00,1,$0.00 ,4,1125,t,15,45,75,350,1/4/16,9,12/20/13,6/23/15,91,9,7,10,10,10,9,f,,WASHINGTON,f,strict,f,f,37,0.36
1349175,https://www.airbnb.com/rooms/1349175,1445691,https://www.airbnb.com/users/show/1445691,11/27/11,within an hour,100%,100%,f,2,2,t,t,98102,47.63417399,-122.3222322,t,House,Private room,4,1,1,1,Real Bed,,80.00,,,150.00,,2,$10.00 ,2,1125,t,19,33,63,338,1/4/16,158,7/17/13,1/1/16,96,9,10,10,10,10,9,f,,WASHINGTON,f,moderate,f,f,2,5.25
5633607,https://www.airbnb.com/rooms/5633607,4810767,https://www.airbnb.com/users/show/4810767,1/22/13,within an hour,100%,100%,f,1,1,t,t,98122,47.61812929,-122.3148371,t,Apartment,Private room,2,1,1,1,Real Bed,,39.00,,,100.00,18.00,1,$0.00 ,2,21,t,10,36,66,341,1/4/16,66,3/21/15,12/16/15,95,10,9,10,10,10,9,f,,WASHINGTON,f,strict,f,t,1,6.83
9836113,https://www.airbnb.com/rooms/9836113,42537846,https://www.airbnb.com/users/show/42537846,8/25/15,within an hour,99%,100%,f,17,17,t,t,98102,47.62415326,-122.3182271,t,Apartment,Entire home/apt,1,1,0,1,Real Bed,,49.00,350.00,1300.00,95.00,25.00,1,$0.00 ,1,1125,t,15,33,52,321,1/4/16,0,,,,,,,,,,f,,WASHINGTON,t,moderate,f,f,15,
5510720,https://www.airbnb.com/rooms/5510720,10853410,https://www.airbnb.com/users/show/10853410,12/27/13,within a day,100%,100%,f,1,1,t,t,98122,47.61445783,-122.3142697,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,125.00,710.00,,200.00,40.00,2,$25.00 ,1,10,t,0,0,6,29,1/4/16,21,3/30/15,10/2/15,99,10,10,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,1,2.24
6837819,https://www.airbnb.com/rooms/6837819,3675357,https://www.airbnb.com/users/show/3675357,9/25/12,N/A,N/A,N/A,f,1,1,t,t,98102,47.62026414,-122.3224636,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,150.00,785.00,,,35.00,1,$0.00 ,2,10,t,30,60,89,89,1/4/16,3,6/30/15,9/8/15,87,9,10,10,10,10,9,f,,WASHINGTON,f,moderate,f,f,1,0.48
8050232,https://www.airbnb.com/rooms/8050232,42419614,https://www.airbnb.com/users/show/42419614,8/24/15,within an hour,100%,100%,f,1,1,t,f,98101,47.61390857,-122.3290302,t,Apartment,Entire home/apt,1,1,1,1,Real Bed,,90.00,,,,,1,$0.00 ,1,1125,t,0,0,0,106,1/4/16,10,9/6/15,10/28/15,74,8,5,9,9,9,7,f,,WASHINGTON,t,flexible,f,f,1,2.48
9386179,https://www.airbnb.com/rooms/9386179,42537846,https://www.airbnb.com/users/show/42537846,8/25/15,within an hour,99%,100%,f,17,17,t,t,98102,47.62572678,-122.3173076,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,,69.00,400.00,1500.00,95.00,25.00,1,$0.00 ,1,1125,t,1,30,60,335,1/4/16,6,11/27/15,12/24/15,83,9,10,10,10,9,9,f,,WASHINGTON,t,moderate,f,f,15,4.62
4184211,https://www.airbnb.com/rooms/4184211,5806502,https://www.airbnb.com/users/show/5806502,4/7/13,within a few hours,100%,100%,f,1,1,t,t,98102,47.62447069,-122.3184992,t,Apartment,Private room,2,1,1,1,Real Bed,,104.00,,2500.00,150.00,30.00,1,$0.00 ,1,1125,t,27,57,87,362,1/4/16,22,11/15/14,9/27/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,strict,f,f,1,1.59
3732949,https://www.airbnb.com/rooms/3732949,3483514,https://www.airbnb.com/users/show/3483514,9/5/12,within a few hours,100%,N/A,f,1,1,t,t,98122,47.6236202,-122.3169666,t,Apartment,Entire home/apt,5,1,1,2,Real Bed,,180.00,900.00,,100.00,80.00,2,$10.00 ,5,30,t,30,60,90,179,1/4/16,8,8/26/14,4/10/15,94,9,9,10,9,10,8,f,,WASHINGTON,f,moderate,f,f,1,0.48
1348777,https://www.airbnb.com/rooms/1348777,7317822,https://www.airbnb.com/users/show/7317822,7/6/13,within a few hours,100%,100%,f,3,3,t,t,98102,47.62581022,-122.3192658,t,Apartment,Private room,2,1,1,1,Real Bed,1200,150.00,,,,20.00,1,$50.00 ,1,90,t,30,60,90,365,1/4/16,14,8/8/13,8/29/15,94,9,9,9,10,9,9,f,,WASHINGTON,f,strict,t,t,3,0.48
317248,https://www.airbnb.com/rooms/317248,658155,https://www.airbnb.com/users/show/658155,6/2/11,within an hour,100%,100%,t,13,13,t,t,98102,47.62336216,-122.3166778,t,Apartment,Entire home/apt,7,2,2,4,Real Bed,,240.00,,,,120.00,1,$0.00 ,3,30,t,11,33,62,62,1/4/16,11,6/22/12,11/1/15,100,10,10,10,10,9,10,f,,WASHINGTON,t,strict,f,f,1,0.26
6182715,https://www.airbnb.com/rooms/6182715,32069191,https://www.airbnb.com/users/show/32069191,4/27/15,within an hour,100%,100%,f,1,1,t,f,98122,47.61536393,-122.3148309,t,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,,70.00,506.00,,,40.00,1,$0.00 ,1,1125,t,25,51,69,344,1/4/16,1,12/14/15,12/14/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,1,1
8943380,https://www.airbnb.com/rooms/8943380,34225247,https://www.airbnb.com/users/show/34225247,5/25/15,N/A,N/A,N/A,f,1,1,t,t,98102,47.62175821,-122.3258402,f,Apartment,Entire home/apt,4,1,0,1,Real Bed,,99.00,1200.00,,,25.00,1,$0.00 ,2,1125,t,28,58,88,363,1/4/16,0,,,,,,,,,,f,,WASHINGTON,t,flexible,f,f,1,
6076158,https://www.airbnb.com/rooms/6076158,31509,https://www.airbnb.com/users/show/31509,8/13/09,within an hour,100%,100%,t,4,4,t,t,98102,47.6186086,-122.3196966,t,Cabin,Entire home/apt,2,1,1,2,Real Bed,,99.00,,,,,2,$20.00 ,1,27,t,13,13,13,84,1/4/16,15,5/12/15,12/23/15,99,10,10,10,10,10,10,f,,WASHINGTON,f,strict,f,f,1,1.89
384797,https://www.airbnb.com/rooms/384797,50893,https://www.airbnb.com/users/show/50893,11/2/09,within a few hours,100%,100%,f,10,10,t,t,98102,47.6256981,-122.3209536,t,House,Entire home/apt,16,2,6,9,Real Bed,2600,673.00,3600.00,,2500.00,300.00,13,$68.00 ,3,60,t,18,48,74,320,1/4/16,21,5/23/12,9/3/15,97,9,10,10,10,10,9,f,,WASHINGTON,f,strict,t,t,9,0.48
7901318,https://www.airbnb.com/rooms/7901318,1839610,https://www.airbnb.com/users/show/1839610,3/1/12,within a day,80%,100%,f,1,1,t,t,98122,47.61838242,-122.3245349,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,,98.00,500.00,,,25.00,1,$0.00 ,2,1125,t,0,0,0,115,1/4/16,5,8/23/15,11/16/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,1,1.11
7614244,https://www.airbnb.com/rooms/7614244,900531,https://www.airbnb.com/users/show/900531,8/1/11,within a day,100%,100%,f,2,2,t,t,98102,47.62510349,-122.3265231,t,Apartment,Private room,4,1,1,2,Real Bed,,105.00,,,,,1,$0.00 ,1,1125,t,27,54,54,181,1/4/16,1,1/2/16,1/2/16,,,,,,,,f,,WASHINGTON,f,flexible,f,f,2,1
458189,https://www.airbnb.com/rooms/458189,50893,https://www.airbnb.com/users/show/50893,11/2/09,within a few hours,100%,100%,f,10,10,t,t,98102,47.62398244,-122.3203742,t,House,Private room,2,2,1,1,Real Bed,,63.00,330.00,,250.00,39.00,1,$9.00 ,2,14,t,0,0,0,2,1/4/16,14,2/26/13,3/8/15,99,9,10,10,9,10,9,f,,WASHINGTON,f,flexible,t,t,9,0.4
5386937,https://www.airbnb.com/rooms/5386937,27919460,https://www.airbnb.com/users/show/27919460,2/17/15,within an hour,100%,100%,f,1,1,t,t,98122,47.61600642,-122.3130782,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,,120.00,1000.00,,,40.00,2,$30.00 ,1,1125,t,19,48,78,350,1/4/16,51,2/22/15,1/1/16,96,10,10,10,10,10,9,f,,WASHINGTON,t,moderate,f,f,1,4.83
8684315,https://www.airbnb.com/rooms/8684315,45601796,https://www.airbnb.com/users/show/45601796,10/2/15,within a few hours,80%,100%,f,1,1,t,t,98102,47.62766968,-122.3214481,t,Townhouse,Private room,2,1.5,1,1,Real Bed,,78.00,510.00,1890.00,,20.00,1,$0.00 ,1,1125,t,8,33,63,338,1/4/16,9,10/20/15,1/3/16,100,10,10,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,1,3.51
3412630,https://www.airbnb.com/rooms/3412630,17206245,https://www.airbnb.com/users/show/17206245,6/24/14,within an hour,100%,100%,f,3,3,t,f,98122,47.61807723,-122.3188636,t,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,,195.00,,,,95.00,4,$25.00 ,3,1125,t,0,0,25,300,1/4/16,32,7/24/14,9/11/15,97,10,10,10,10,10,9,f,,WASHINGTON,f,strict,f,f,1,1.81
